StationID,Lat,Lon,Freeway,Direction,LaneType,TotalFlow,AvgOccupancy,AvgSpeed
1345,37.60551698209238,-122.29281251142758,680,S,FR,369,0.269,39.3
5609,37.909747599746495,-122.29742453720367,80,N,ML,370,0.234,38.3
1450,37.49797701697827,-122.2035978482457,680,W,FR,77,0.269,38.8
3936,37.40631228386946,-122.10751555004951,880,N,FR,74,0.25,17.9
4407,37.4040532851584,-122.09335313996279,101,W,OR,77,0.108,62.5
6929,37.403532945068264,-121.90935525482384,101,W,FR,175,0.15,18.3
2782,37.49693288352355,-122.2065268596739,101,S,FR,56,0.2,72.4
3200,37.404170926508684,-121.89403527511759,880,E,OR,317,0.032,34.8
3796,37.80095090283977,-122.30853192040594,280,S,FR,387,0.101,41.2
2766,37.7023004395615,-121.90253937793022,80,N,OR,347,0.231,62.6
4848,37.80691148405345,-122.30164926175772,880,W,OR,371,0.195,37.5
7185,37.30408876009775,-121.89514330177609,80,E,OR,260,0.28,62.4
1918,37.40460475670627,-121.90440878689945,680,S,OR,104,0.063,46.5
4932,37.39706378230337,-121.99144522943372,880,E,ML,42,0.248,46.9
7097,37.7028429469528,-121.79324439564954,101,S,FR,416,0.143,44.9
3732,37.695801922933,-121.89958899003427,80,N,HOV,279,0.143,61.6
3004,37.89726757593611,-122.30206407123964,680,W,OR,460,0.186,41.6
7820,37.60377950674777,-122.00709368797028,80,S,OR,260,0.099,74.8
3250,37.29549454203727,-121.90576432583562,80,N,OR,371,0.275,10.7
8105,37.40920293014679,-122.09978325740371,680,S,FR,242,0.167,20.0
5526,37.690950114664496,-121.89110903722136,880,W,FR,283,0.177,53.2
3044,37.39418888343422,-121.90667117373845,280,S,OR,154,0.195,10.2
6600,37.69584058421698,-121.80149089897688,80,N,ML,445,0.026,23.7
1154,37.80986398275147,-122.40071980029553,80,N,HOV,268,0.113,53.3
9470,37.801214880779895,-122.30311044662015,101,W,ML,274,0.268,15.6
5023,37.89198776790214,-122.1093717302985,101,N,ML,74,0.037,63.0
2922,37.492345185997976,-122.19957165012886,880,E,FR,391,0.064,19.4
4089,37.70449742588788,-122.497478001382,101,E,HOV,333,0.171,24.0
7936,37.39225364356703,-122.09865013164192,680,W,OR,105,0.147,26.8
8092,37.59495652124912,-121.99034668102537,680,E,OR,459,0.274,50.1
8780,37.70255442529402,-121.80622633509344,280,W,ML,47,0.105,42.3
1321,37.500163851116724,-122.19267158534633,880,N,OR,35,0.129,64.9
4736,37.89419112260779,-121.99095789870572,80,N,FR,147,0.173,70.7
1131,37.60202546529494,-122.29859655638316,880,S,HOV,10,0.022,55.0
7392,37.40880443216144,-121.89004500368188,101,N,ML,411,0.28,21.7
9804,37.90456369892251,-122.10691627716824,80,E,HOV,469,0.252,18.5
4038,37.805221416546225,-122.40063035602539,680,E,ML,199,0.29,36.2
5514,37.60813948148817,-122.29891425119867,680,S,FR,144,0.267,46.7
4189,37.39265151100297,-122.09961655942664,101,N,FR,64,0.1,23.4
9984,37.909365984268746,-121.99283554841871,680,S,FR,432,0.013,72.6
5431,37.40990216680359,-122.1090115846955,280,S,ML,130,0.136,61.0
4906,37.39596313803678,-121.99227385282121,880,E,FR,279,0.035,65.4
9745,37.69570083616174,-121.79656796994061,80,E,FR,16,0.021,15.8
6626,37.60064980923601,-121.99152092650691,101,N,ML,387,0.089,16.0
4794,37.59958536289707,-121.99300770838391,680,N,FR,30,0.155,23.5
2003,37.390666712804546,-121.90895077725855,101,W,ML,164,0.092,36.2
7379,37.60672546891613,-122.00999423111504,80,N,HOV,456,0.264,10.5
6718,37.5027277691889,-122.19413465188867,80,W,ML,430,0.188,68.8
6396,37.40279753809088,-122.10013319625166,880,E,OR,425,0.146,52.7
9994,37.307728237387664,-121.89814243077535,680,E,HOV,164,0.075,15.5
9058,37.59776132154665,-122.00303887300555,101,S,HOV,239,0.24,45.9
2216,37.40423547694091,-121.894940985671,280,W,OR,39,0.056,53.0
1949,37.6933111591645,-122.09238070924302,80,E,ML,336,0.296,15.4
2949,37.70366592638615,-121.79804220054676,880,E,HOV,490,0.123,70.1
1261,37.60496855541306,-122.30791456037758,680,E,ML,35,0.216,24.2
2385,37.393006439229666,-122.09094431195741,280,W,FR,97,0.015,45.2
1472,37.69470453575376,-121.80045897687326,101,W,ML,117,0.084,45.3
7549,37.40736615634688,-121.90940130446356,680,N,FR,21,0.255,45.0
6171,37.904742764748015,-122.00220480673191,280,E,FR,37,0.1,25.2
8737,37.690374539613025,-122.50095069026308,680,W,OR,436,0.092,73.4
3571,37.79784458908647,-122.30466505181646,880,S,FR,373,0.102,43.1
6938,37.5065017479354,-122.19805621911327,101,W,FR,474,0.177,66.4
4690,37.595310757355904,-122.29584220066238,80,W,HOV,286,0.206,33.8
1473,37.60889493034281,-122.00783826440141,280,N,OR,435,0.189,14.3
3776,37.70567942305168,-121.9015570590044,80,S,ML,200,0.258,70.4
3409,37.79992520321471,-122.30729920093172,880,S,ML,455,0.071,10.3
3938,37.39483276278535,-121.90181973298182,101,W,ML,217,0.019,70.0
2239,37.704234006212,-122.50452542136983,80,E,OR,441,0.14,59.2
2555,37.59226565687537,-122.30746989086735,680,N,ML,431,0.233,48.2
8568,37.40187083549803,-122.09361381126512,101,W,OR,302,0.156,61.7
2767,37.69723217411692,-122.50158136103335,280,S,HOV,112,0.237,71.0
2962,37.306136898787926,-121.90790717612677,80,W,FR,282,0.255,59.4
3429,37.29058534381545,-121.90025039329255,880,W,ML,432,0.189,21.7
6521,37.90253946163001,-122.00329422336571,80,S,ML,126,0.149,30.6
6140,37.80066776764058,-122.298803140319,80,S,ML,91,0.048,49.8
4316,37.80854050951326,-122.29875580177233,880,S,OR,107,0.244,26.5
9475,37.60384495866557,-122.0057442161821,680,E,FR,210,0.295,47.2
8291,37.50587989219524,-122.19784875099731,880,S,OR,108,0.168,59.3
4177,37.29810116792171,-121.89890922845287,101,S,OR,51,0.038,74.3
5937,37.40403610042114,-121.90732810344447,80,E,OR,167,0.221,60.2
5080,37.801245061269775,-122.30665733429495,880,N,HOV,149,0.257,64.0
4927,37.792808743789514,-122.3069836945883,80,W,HOV,288,0.077,58.9
3740,37.402335027760195,-122.10751242036349,680,E,HOV,326,0.284,39.2
1506,37.407475124275756,-121.90990639074012,680,N,FR,369,0.036,41.3
4015,37.6942255417458,-121.90577076805405,80,E,ML,248,0.111,25.3
2529,37.69324123597198,-121.80016130825845,680,W,HOV,212,0.094,53.9
1458,37.29195238620971,-121.90183357464599,680,N,OR,355,0.263,34.0
7514,37.29593028826553,-121.89375796337099,101,S,HOV,206,0.221,39.8
1710,37.500074563918936,-122.20667052254852,680,W,ML,289,0.125,58.7
1647,37.60046777382,-122.0039436330513,80,E,ML,75,0.269,14.6
3133,37.60975970745721,-122.30620467035452,101,N,FR,234,0.122,63.2
1600,37.309205150532875,-121.90928111174644,80,W,FR,304,0.098,55.4
9612,37.60835410251939,-122.30197404426693,680,E,FR,432,0.172,61.1
4326,37.70206378793566,-122.49518163778582,80,N,OR,384,0.03,43.9
7450,37.399404239561356,-121.89568974199543,880,E,HOV,56,0.188,54.4
7182,37.59500841152372,-121.99516906648029,80,S,ML,430,0.208,44.0
7511,37.70094068771843,-122.49885357616839,280,N,ML,323,0.133,74.7
4828,37.69992984068349,-121.89764144291946,280,W,FR,191,0.258,29.3
4711,37.894982473993245,-122.2903792498684,680,N,ML,436,0.101,41.0
2369,37.790527537501184,-122.30264805544941,680,S,OR,286,0.161,36.6
1951,37.70718480274077,-121.79139559815371,101,E,ML,287,0.226,67.3
3435,37.89234585995264,-121.9962823662988,101,S,ML,141,0.277,20.3
8069,37.704055665620274,-122.09176772418061,80,N,HOV,476,0.088,15.5
5926,37.79583324080152,-122.30645283670188,280,W,FR,390,0.025,18.4
9052,37.40532881068988,-121.90681626043784,101,N,FR,73,0.163,23.3
3696,37.70856568963825,-122.50142468077301,880,N,OR,373,0.115,14.5
5623,37.69623764492674,-121.90664385119403,80,W,HOV,395,0.034,41.8
5501,37.590536207196905,-122.29398616527982,680,N,HOV,370,0.115,39.2
5466,37.896558667965124,-122.09956623377722,80,W,OR,70,0.108,14.8
1348,37.39321993383604,-122.1056221715172,101,E,ML,467,0.118,66.7
4159,37.59165031057844,-122.00807024569157,101,W,HOV,175,0.111,44.0
6644,37.59189682619071,-122.00923503330363,80,N,ML,273,0.292,51.3
7229,37.39939763463908,-122.00603881270607,280,W,OR,306,0.051,20.2
7604,37.893492161969455,-122.30470930245636,880,N,ML,289,0.17,16.1
4642,37.60689849195338,-122.0093001227503,80,E,HOV,99,0.057,60.9
3213,37.594728271420365,-122.30798488099984,101,W,ML,361,0.04,19.9
2175,37.40062348547353,-122.09638000394034,101,N,OR,227,0.224,45.5
7971,37.30489990203179,-121.90497290473515,680,W,FR,184,0.094,59.3
5479,37.808460675118695,-122.29460934889337,101,N,FR,118,0.19,42.8
5927,37.89293137139752,-122.09985143103685,80,N,ML,249,0.154,20.8
5163,37.59378089299001,-122.00688474438816,80,N,OR,448,0.258,29.7
2644,37.39371395180619,-122.09771393711611,101,S,FR,172,0.174,38.0
6007,37.49049138881931,-122.19214345790358,101,E,OR,304,0.223,72.9
3705,37.9053332997773,-122.09717605626172,880,W,OR,126,0.173,34.8
1427,37.706862888507864,-122.50078842359544,101,S,OR,85,0.022,52.6
8220,37.89120186553446,-122.0971412972361,280,N,OR,189,0.246,22.7
7856,37.501725633824684,-122.19904959805073,101,E,OR,178,0.188,70.1
4015,37.60369210493709,-122.00451000888143,680,S,HOV,369,0.3,35.7
1545,37.900188350159205,-122.00203609599362,280,N,FR,473,0.128,23.5
2960,37.398987086887445,-122.10702626309494,880,N,FR,255,0.11,26.4
4059,37.39327712809736,-122.09679633508885,880,S,FR,114,0.038,72.3
9402,37.609757794305814,-122.30991486511289,680,S,HOV,472,0.146,33.5
3346,37.80615412017002,-122.29401545806611,80,E,HOV,144,0.228,56.7
6210,37.708910051653824,-122.49453162562943,680,N,OR,224,0.237,65.0
7643,37.79013816044809,-122.40205308626263,80,W,ML,226,0.125,16.8
5620,37.695642726343316,-121.80384893832327,101,N,ML,335,0.21,28.2
7417,37.292735868793024,-121.89179206231383,280,N,HOV,379,0.16,66.8
8244,37.89891520731539,-122.09246181221565,101,S,FR,482,0.206,48.4
5791,37.5919018990392,-121.99420327447092,680,S,FR,319,0.254,42.3
3927,37.39512681003344,-121.90613309992105,880,W,FR,330,0.099,70.2
2262,37.7072172522983,-122.09588888336019,101,W,FR,169,0.073,26.5
4254,37.89270812854773,-122.29944038805085,80,E,OR,395,0.206,32.9
7630,37.39521720711168,-122.09908306072279,880,N,ML,264,0.278,26.8
5700,37.605991209585234,-122.0076721649888,680,S,FR,387,0.224,55.5
6188,37.40499935047661,-122.00063638276292,80,N,HOV,497,0.204,47.6
2386,37.89629688344571,-122.30847427729918,101,W,OR,83,0.167,49.1
6427,37.79470251450808,-122.30128067717182,80,W,HOV,467,0.184,54.8
7707,37.507345805050925,-122.20633392373685,80,S,ML,96,0.192,22.9
8764,37.40878979146153,-121.99317200721632,80,S,ML,81,0.194,61.1
5675,37.704760663743095,-121.89887484426485,280,E,ML,39,0.198,47.9
1549,37.40955557450508,-121.89370255571103,101,W,FR,50,0.125,43.8
5591,37.807066233234764,-122.29846409970014,101,S,FR,321,0.045,36.2
5575,37.394707130901885,-121.8993845951745,280,S,FR,121,0.248,17.9
5032,37.70270547610691,-122.49201317157159,101,N,ML,240,0.089,14.6
2638,37.40065139736152,-122.10569616888014,280,S,HOV,429,0.229,72.9
6892,37.70740252279159,-121.90858281075603,101,E,HOV,152,0.276,66.3
4117,37.39749709272788,-121.89861331630496,80,N,OR,280,0.277,73.1
6212,37.50867504514647,-122.193552680141,280,W,ML,156,0.263,18.5
9328,37.89857736200257,-122.29021450935815,880,S,ML,308,0.132,14.3
4401,37.803723959648515,-122.29439497753792,280,E,ML,281,0.241,36.9
8360,37.69608329094944,-122.10669816366675,680,S,FR,238,0.147,37.5
6990,37.70280633799206,-121.8915386343266,680,E,FR,225,0.099,42.2
5502,37.6925583949403,-122.1051081697828,80,N,HOV,16,0.295,27.0
2087,37.89211431935091,-122.0091963421397,101,E,FR,152,0.121,17.1
5678,37.393912129853,-122.09694713885635,680,N,FR,16,0.056,55.8
1457,37.901151725520144,-122.09562894232917,880,W,ML,474,0.212,14.5
7060,37.29830587361614,-121.90799141965921,680,E,FR,198,0.111,53.7
4136,37.49934414715019,-122.20871331866186,80,S,FR,159,0.263,73.8
8288,37.697611065651095,-121.79370593768962,680,S,OR,170,0.056,28.0
9705,37.60931070307737,-122.30646364029435,101,N,FR,463,0.207,71.6
5174,37.70496442144897,-122.5034192105995,80,W,HOV,85,0.162,33.0
1015,37.4089415708605,-121.99150363641041,280,N,ML,41,0.092,38.4
7231,37.8079300013234,-122.39714817669612,101,S,HOV,377,0.066,38.0
8301,37.70357626809106,-122.0946196126791,280,N,OR,64,0.234,39.1
8796,37.39595664715788,-121.99103654508933,280,S,ML,454,0.295,63.8
8802,37.7029488447652,-121.80714512079057,101,N,OR,192,0.09,50.7
2597,37.60631007361942,-122.30013351433816,101,S,HOV,143,0.032,30.6
6328,37.69552416024661,-122.10020235445528,280,W,ML,47,0.16,37.5
9861,37.391584389741666,-122.10695311155939,280,W,HOV,500,0.047,61.6
3942,37.708564388538406,-122.50912675698888,280,E,OR,135,0.207,62.0
3716,37.806753202390446,-122.3041276151134,80,W,ML,94,0.227,26.4
8352,37.70857076492344,-122.4971113136112,101,N,OR,337,0.163,18.2
3485,37.60244803705958,-121.99425899310269,880,N,HOV,421,0.061,66.8
9510,37.399835992374314,-122.10362860422237,280,W,HOV,42,0.29,43.1
2150,37.50463681645194,-122.20463928861531,680,E,OR,483,0.259,45.6
7802,37.808494220754454,-122.39281199912757,80,S,ML,467,0.256,55.5
6067,37.70004679086833,-121.89688119063297,880,S,FR,414,0.218,43.0
4803,37.30602108853347,-121.90607146215892,80,W,HOV,353,0.251,26.9
8389,37.79816715942594,-122.2959752705527,80,W,HOV,116,0.236,10.6
1390,37.80287405213302,-122.39368732122607,101,S,ML,160,0.244,59.7
9072,37.6026772291701,-122.00430486119802,101,W,FR,225,0.045,72.6
8261,37.40147855375771,-122.0901324766396,880,N,FR,20,0.274,29.5
8319,37.401678666914556,-122.10643976736864,280,W,ML,487,0.129,46.5
7830,37.30225352789828,-121.9036731193607,280,E,FR,404,0.112,64.9
2510,37.700328244945865,-122.4991032177082,80,N,FR,167,0.117,63.1
8159,37.80229219820688,-122.30048768448098,880,S,ML,110,0.258,51.2
3564,37.60430351524588,-121.9970899374428,80,W,OR,73,0.258,21.6
9245,37.40578988305068,-121.99452784377486,280,E,FR,203,0.021,46.9
6259,37.59230657170997,-122.00094550512276,101,W,FR,40,0.236,55.8
2145,37.79295199960649,-122.4013010638557,880,E,ML,31,0.292,70.6
1437,37.400996961486484,-121.90326840766177,680,N,ML,285,0.22,44.8
8633,37.49186896778119,-122.20043759317792,101,S,OR,35,0.116,34.4
7197,37.49223912058785,-122.19115100884044,80,S,FR,265,0.256,39.4
8021,37.29077182162826,-121.90917163130534,880,E,OR,208,0.21,60.8
2678,37.600211021432806,-122.00360575353479,680,N,FR,479,0.191,61.5
4281,37.60789537036121,-122.29113295199456,280,E,HOV,88,0.012,49.8
6594,37.60595864411761,-121.99307481825136,280,E,OR,462,0.202,70.1
5338,37.69417482425947,-121.89666271971593,880,W,OR,429,0.246,68.8
8649,37.709949787867146,-122.4967566719778,101,E,FR,12,0.077,43.6
1069,37.90543289939548,-122.29822457518851,80,S,HOV,203,0.161,70.7
4257,37.70674204346521,-122.50454104387696,880,S,HOV,27,0.238,42.9
9089,37.89459537173226,-122.00370906746376,680,E,OR,473,0.102,59.1
2273,37.49621341015288,-122.19119457857403,280,W,ML,466,0.168,29.8
3701,37.59283649093872,-121.99713295856215,101,E,FR,433,0.063,47.2
3694,37.90857413794889,-122.29793775304674,280,N,FR,184,0.017,24.8
7172,37.29494936494637,-121.90807698874171,80,W,OR,16,0.085,70.3
1733,37.79848469761235,-122.29474869611599,80,E,OR,90,0.144,38.1
4368,37.89434885170611,-122.30672503582275,680,N,FR,57,0.226,55.9
8979,37.593481352456884,-121.99820962954306,880,N,FR,30,0.228,39.6
2822,37.399539718554415,-121.89153240502928,101,N,ML,225,0.137,51.9
9275,37.705376757234646,-121.80531791198756,880,S,ML,434,0.088,74.1
1739,37.606040626725154,-121.9915648404754,680,E,OR,384,0.28,16.8
4978,37.90690615944755,-122.10943697858721,280,S,HOV,130,0.225,61.8
3664,37.408176595991364,-122.09627232413776,280,N,ML,481,0.132,14.8
7934,37.69878553377905,-121.79353541444958,880,E,ML,291,0.272,55.7
7208,37.4048415620635,-121.9958865644278,80,S,HOV,264,0.264,72.5
1549,37.79200767466155,-122.3066117710031,880,E,FR,216,0.029,41.0
4465,37.902507542179855,-122.00292572510438,680,N,ML,357,0.153,18.3
8025,37.90861467613552,-122.30720821477325,880,E,ML,323,0.225,43.9
3819,37.406142246761085,-122.09578366885582,280,E,ML,427,0.188,74.9
4814,37.69684943229624,-121.90189339626362,880,W,HOV,434,0.264,13.4
9841,37.90309716700618,-122.00452925729421,680,N,HOV,146,0.127,62.4
9113,37.898137254613495,-122.00372703815373,80,N,ML,421,0.124,44.0
5327,37.2973127694689,-121.90413244159548,680,S,OR,467,0.054,49.4
4845,37.70549653376812,-122.09007385870953,880,E,ML,392,0.214,13.3
5518,37.50858936503057,-122.1909288627238,680,E,ML,363,0.226,25.4
9652,37.80236340429408,-122.29172492380009,101,N,ML,452,0.139,48.3
1104,37.60491839710418,-122.00653354583979,80,N,OR,373,0.14,63.4
3396,37.39480126335633,-121.99870765422499,280,E,ML,396,0.267,52.0
2258,37.70516817723799,-122.49274428766327,80,N,ML,90,0.232,43.4
4534,37.599830223627016,-121.99840220544392,680,W,HOV,496,0.012,67.7
4656,37.40147954871229,-121.90404659105214,680,N,ML,104,0.19,65.3
3559,37.3954707612092,-121.99683680108049,680,N,HOV,285,0.141,18.4
6446,37.809556676672536,-122.29501441858291,280,N,ML,414,0.1,37.6
5748,37.895866812744664,-122.3013388131597,680,E,HOV,111,0.078,65.8
4549,37.608636839327204,-121.99581011097264,880,W,OR,425,0.278,21.1
1084,37.60745327477027,-122.30801016041002,880,W,ML,395,0.281,10.3
8173,37.69842959193925,-122.10381453782807,880,S,FR,97,0.224,49.8
8780,37.70726661344108,-122.4971554665633,880,S,OR,242,0.106,33.1
6185,37.49924907609142,-122.19237921347548,880,S,HOV,250,0.064,49.7
6240,37.50532555623356,-122.20630794675695,680,W,FR,478,0.079,53.5
7204,37.690127704480446,-121.79255696005468,280,S,ML,361,0.138,30.0
2761,37.89299874821932,-122.29299450618008,80,E,ML,146,0.15,28.5
8103,37.397800649792316,-122.1092765520137,80,W,HOV,370,0.148,34.6
9669,37.50187764679666,-122.19716815723767,80,N,HOV,377,0.083,31.1
9106,37.806648029038335,-122.40762229973065,880,E,HOV,12,0.113,45.4
4146,37.59784888407437,-122.30657609327497,680,W,HOV,265,0.078,34.0
4794,37.306770704848844,-121.90720780981806,101,E,HOV,469,0.256,44.6
2976,37.3950458791666,-121.89033386521055,880,S,HOV,448,0.075,31.6
2370,37.70010100108177,-122.50680684966751,280,N,FR,485,0.26,18.1
1735,37.598516918711724,-122.30799554650756,280,E,HOV,107,0.105,69.4
5265,37.30662924353588,-121.89051241013757,80,N,HOV,485,0.2,39.8
8350,37.702529381073546,-121.80474398086895,680,S,ML,439,0.121,49.2
9845,37.490791397792364,-122.1914742638551,680,N,ML,180,0.157,68.9
2062,37.40449790927313,-121.90696210791063,680,S,FR,369,0.08,44.5
6913,37.29324441077682,-121.90446785308394,680,S,FR,50,0.087,57.0
9387,37.791609574004966,-122.29121848883423,280,N,ML,74,0.125,26.5
8185,37.8081305069436,-122.3071472368912,680,N,ML,116,0.073,38.1
9150,37.70444058171043,-122.09688318239107,101,S,OR,132,0.19,64.8
3319,37.39671938670417,-121.90399014955683,101,E,OR,471,0.173,17.8
5590,37.89985831402027,-122.00157381258728,80,W,FR,284,0.025,22.9
8440,37.903159539254645,-122.29756537609357,280,N,HOV,48,0.161,65.6
5731,37.39887411052481,-122.00494914323366,80,N,ML,402,0.138,74.7
2047,37.80566948569606,-122.39141596436266,280,W,FR,23,0.08,32.4
3391,37.40983806587434,-121.9043232415351,101,N,FR,180,0.211,37.1
5020,37.79215531458466,-122.29473136428241,680,N,FR,494,0.201,65.4
4603,37.40240234083948,-121.99085572081924,101,W,HOV,124,0.059,70.1
9018,37.90977473964486,-122.00479835012085,101,N,OR,446,0.147,42.9
1703,37.49194888139081,-122.19851602788475,880,E,OR,48,0.167,33.6
7785,37.704562594240585,-121.8901160315065,680,W,ML,489,0.213,27.9
2779,37.294029521057794,-121.89094546877847,280,S,FR,21,0.089,36.0
6992,37.80681382002963,-122.30028955088612,280,W,HOV,260,0.054,20.6
2365,37.69140418146435,-121.79801501885096,680,E,ML,360,0.273,36.0
7757,37.39926975679978,-121.90644089065793,280,S,ML,460,0.114,10.1
2354,37.39918151552155,-122.09610424470729,680,S,FR,393,0.148,46.4
6103,37.395581533651594,-121.89339904981291,80,N,ML,151,0.095,33.9
4977,37.492500695423104,-122.2021499406337,280,W,OR,204,0.131,31.1
5172,37.70697640220584,-121.9026827800858,880,E,ML,146,0.033,33.0
6486,37.79391083037538,-122.3090704481199,101,N,FR,16,0.176,24.0
6785,37.39024223123095,-121.99428036120413,80,E,OR,293,0.061,66.6
1810,37.80739210819655,-122.30908023276858,101,N,HOV,216,0.25,59.8
6857,37.80947235463175,-122.39010537779424,80,N,ML,351,0.024,11.9
8207,37.597239577634916,-122.30771738728875,880,N,ML,378,0.034,49.0
3433,37.80256760056,-122.40567680232193,680,N,OR,207,0.202,52.5
8937,37.80270653429797,-122.29856357822413,880,E,FR,382,0.027,49.2
4616,37.893962774473295,-122.30439182543653,680,S,FR,102,0.041,24.8
7849,37.302711661036355,-121.89414308708479,80,E,FR,409,0.275,72.1
2350,37.69297938601299,-122.5024235646517,880,N,OR,91,0.021,54.4
6282,37.69806838530825,-121.89843177544299,680,W,OR,333,0.198,26.0
3865,37.904242191922485,-122.29944369667693,880,E,FR,493,0.292,66.4
5488,37.706355171006,-121.79493660488122,101,W,HOV,165,0.134,73.2
5706,37.39491242760054,-122.0951096657837,880,E,FR,66,0.23,17.2
9870,37.70918871575186,-121.89041818450889,680,S,OR,99,0.129,36.9
3787,37.801522460377285,-122.40883569340691,880,E,HOV,378,0.077,59.9
9542,37.399546973479445,-122.10619581660262,80,W,ML,71,0.242,63.1
5879,37.502727572383506,-122.19601583208393,680,N,OR,114,0.16,14.8
7874,37.39163414239601,-122.09211622948355,101,S,FR,272,0.287,64.1
8569,37.398654897376325,-121.89762895015708,101,W,FR,381,0.054,50.2
4162,37.390029618123954,-121.90827013218224,101,W,OR,396,0.048,31.3
1909,37.79525757443424,-122.29620649191945,880,N,FR,325,0.111,70.9
5039,37.899967251904215,-121.99905534237014,280,W,FR,151,0.147,12.2
5383,37.40229404139309,-122.10682697513111,680,W,OR,485,0.209,20.2
5184,37.39779430033032,-121.90460417902915,880,N,OR,90,0.051,18.1
8639,37.89306153316632,-122.30985516404073,280,E,FR,189,0.155,17.8
1940,37.607554472466546,-122.2968456497125,880,E,OR,337,0.083,71.0
5069,37.60702574236224,-121.99436288817766,80,N,HOV,368,0.14,23.8
2341,37.70262461733961,-121.90317344809239,80,N,OR,368,0.254,34.9
6328,37.40499973416181,-122.09881763411299,280,E,HOV,66,0.179,24.0
8059,37.40654558406736,-121.9000064601919,280,E,HOV,45,0.055,49.2
7077,37.80868182878596,-122.30594822055494,80,E,HOV,45,0.095,31.4
3791,37.90491465952025,-122.10332863225992,680,W,OR,266,0.212,71.8
8901,37.401108640460926,-122.09103138528039,101,N,OR,30,0.183,37.4
7365,37.797750398410834,-122.299546599364,101,S,HOV,443,0.057,31.9
9278,37.39795926559468,-122.10637132178276,280,E,ML,457,0.058,19.0
2876,37.79408130619164,-122.40188509597397,880,S,FR,38,0.106,71.7
2074,37.397622008608366,-122.10658263615825,280,S,HOV,219,0.135,17.7
6143,37.695299495239524,-122.50600669127898,101,W,HOV,468,0.283,19.6
5891,37.804247602512355,-122.29422972157354,280,N,OR,14,0.158,71.7
5767,37.79144951954319,-122.40466230535745,80,N,FR,348,0.146,13.9
2107,37.3098097076726,-121.89316076898008,280,N,ML,414,0.016,48.3
1719,37.40906668010401,-122.10660812981611,80,N,ML,314,0.154,60.3
6171,37.4085066017433,-121.9006393156372,880,N,OR,371,0.166,65.9
9196,37.80565027133612,-122.30624865827826,880,E,ML,25,0.202,11.6
6210,37.40180552519236,-121.90754701901817,680,S,OR,374,0.212,62.3
5798,37.70751455333535,-122.5090138618928,680,E,ML,424,0.248,34.3
5808,37.891952526391044,-122.30053109663946,80,S,FR,401,0.062,61.0
8597,37.59188682515508,-121.99950762802754,80,W,OR,243,0.096,71.6
5337,37.69922068215917,-122.10007853099155,80,N,HOV,291,0.013,40.6
7106,37.3988783890232,-122.09954324282982,880,N,FR,117,0.016,59.2
3335,37.40839792050154,-122.00863511127373,680,W,FR,226,0.152,15.5
6197,37.407196463388686,-121.8982500590683,880,S,ML,293,0.271,35.4
7070,37.6937928143455,-122.09127879032054,101,N,FR,228,0.077,64.8
2237,37.40497412241189,-122.09480069643624,880,S,FR,98,0.264,72.2
3932,37.49403212508362,-122.19183658612152,680,N,ML,27,0.03,59.1
8207,37.39476667976233,-122.00435519599695,880,W,ML,38,0.044,72.7
5486,37.895542899279846,-122.29048549277663,680,S,HOV,15,0.181,48.6
9347,37.60436798483743,-122.00313210582482,280,S,ML,271,0.2,72.3
2685,37.49921085118755,-122.19183585857942,880,W,OR,312,0.152,37.8
6816,37.39821817678397,-122.10410975385932,101,S,OR,362,0.168,53.4
3384,37.897927588594364,-121.99790986793829,880,S,OR,295,0.18,35.2
2326,37.39919520437495,-121.99012092329214,880,N,ML,379,0.058,23.8
6771,37.39360715971317,-121.89660940404927,680,E,OR,338,0.019,53.6
2152,37.30014213130855,-121.90759133496562,80,W,ML,283,0.264,64.9
8332,37.397943716047926,-122.00699494195725,880,S,ML,426,0.082,40.9
2150,37.808958104286454,-122.29700104545812,280,W,ML,11,0.182,27.2
2725,37.3950287136481,-121.90658996057016,280,S,HOV,253,0.284,24.0
5012,37.401532213650405,-121.89607890263449,280,N,FR,335,0.273,24.4
3005,37.90758697861828,-122.09540938257463,880,N,FR,452,0.116,71.0
1719,37.90292456618981,-122.000440077736,680,W,FR,217,0.169,51.5
1523,37.696823357420534,-122.50725704682421,280,N,ML,457,0.124,37.7
8038,37.6924127991862,-122.10695088314424,880,N,HOV,160,0.029,38.5
3414,37.699621819341736,-121.89833594483763,101,N,OR,327,0.144,37.2
8248,37.906765348102866,-122.30153121159735,680,E,OR,164,0.01,18.0
8726,37.90766391953368,-121.99012617262649,80,N,ML,443,0.199,38.8
5523,37.29707882842083,-121.89921715074718,680,E,OR,411,0.049,36.4
4195,37.80312272197674,-122.30108589774046,101,W,OR,145,0.063,73.2
3351,37.490144578856416,-122.19031305992822,80,N,HOV,189,0.027,65.7
1432,37.89199331932447,-122.29224864200818,280,N,ML,336,0.147,19.3
5331,37.299357319790374,-121.90799313003501,880,W,OR,17,0.298,55.9
7979,37.70717444214454,-122.10358748907385,680,N,FR,292,0.057,52.0
7722,37.793072360538915,-122.40672719430161,680,W,OR,222,0.073,27.5
6008,37.90192209571669,-122.0927753464085,280,W,FR,472,0.02,54.6
2065,37.905073446108936,-121.99950048384133,680,N,FR,422,0.293,23.6
5894,37.70106082202573,-122.10121168993683,880,W,FR,255,0.044,12.0
1743,37.90133968798117,-122.10471947063074,80,W,FR,286,0.074,71.1
